"utterance","intent","category","tags","tagalog","similarity","needs_review","human_corrected_tagalog"
"can you show me what payment methods are available?","check_payment_methods","PAYMENT","BI","Maaari mo bang ipakita sa akin kung anong mga paraan ng pagbabayad ang makukuha?","0.8673538565635681","False","ano po yung mga payment methods?"
"want help checking ur allowed payment methods","check_payment_methods","PAYMENT","BQ","nais ng tulong sa pagsusuri ng mga pamamaraan ng pagbabayad","0.7905416488647461","False","ano po yung mga payment methods?"
"show me the payment options","check_payment_methods","PAYMENT","BL","ipakita sa akin ang mapagpipiliang bayad","0.743287205696106","False","paano po magbayad?"
"allowed payment options","check_payment_methods","PAYMENT","BKL","Error habang nagco-convert: %s","0.1146784946322441","True","allowed payment options"
"I would like to check your allowed payment methods","check_payment_methods","PAYMENT","BP","Nais kong suriin ang inyong ipinahihintulot na mga paraan ng pagbabayad","0.9566072821617126","False","ano po yung mga payment methods?"
"how can I see your payment methods?","check_payment_methods","PAYMENT","BIL","paano ko makikita ang iyong mga paraan ng pagbabayad?","0.922536313533783","False","ano po yung mga payment methods?"
"can you tell me what payment methods are available?","check_payment_methods","PAYMENT","BI","masasabi mo ba sa akin kung anong mga paraan ng pagbabayad ang makukuha?","0.7467113137245178","False","ano po yung mga payment methods?"
"could you help me check your allowed payment methods?","check_payment_methods","PAYMENT","BIP","Matutulungan mo ba akong suriin ang iyong ipinahihintulot na mga paraan ng pagbabayad?","0.927809476852417","False","ano po yung mga payment methods?"
"I don't know how to see your allowed payment options","check_payment_methods","PAYMENT","BL","Hindi ko alam kung paano makikita ang mga opsyon mo sa pagbabayad","0.882742166519165","False","paano po magbayad?"
"I need help to check what payment methods are available","check_payment_methods","PAYMENT","B","Kailangan ko ng tulong upang masuri kung anong mga paraan ng pagbabayad ang makukuha","0.914892554283142","False","ano po yung mga payment methods?"
"help me checking what payment methods are available","check_payment_methods","PAYMENT","B","ay tumutulong sa akin na suriin kung anong mga paraan ng pagbabayad ang makukuha","0.85938560962677","False","ano po yung mga payment methods?"
"can you help me check what payment methods are available?","check_payment_methods","PAYMENT","BI","Matutulungan mo ba akong suriin kung anong mga paraan ng pagbabayad ang makukuha?","0.8944666385650635","False","ano po yung mga payment methods?"
"wanna list ur allowed payment options how do i do it","check_payment_methods","PAYMENT","BCILQ","wanna listahan ur pinapayagan ang mga pagpipilian sa pagbabayad kung paano gawin ito ng i","0.9340394139289856","False","ano po yung payment options?"
"how do I check what payment methods you accept?","check_payment_methods","PAYMENT","BI","paano ko sinusuri ang mga paraan ng pagbabayad na tinatanggap mo?","0.8592679500579834","False","ano po yung mga payment methods?"
"I need assistance to check your allowed payment methods","check_payment_methods","PAYMENT","B","Kailangan ko ng tulong upang masuri ang iyong ipinahihintulot na mga paraan ng pagbabayad","0.938123106956482","False","ano po yung mga payment methods?"
"I don't know what to do to see the available payment methods","check_payment_methods","PAYMENT","BL","Hindi ko alam kung ano ang gagawin upang makita ang makukuhang mga paraan ng pagbabayad","0.8742754459381104","False","ano po yung mga payment methods?"
"where can I check your allowed payment methods?","check_payment_methods","PAYMENT","BI","saan ko maaaring suriin ang iyong ipinahihintulot na mga paraan ng pagbabayad?","0.9535855054855348","False","ano po yung mga payment methods?"
"where do i see the allowed payment methods","check_payment_methods","PAYMENT","BILQ","kung saan makikita ang ipinahihintulot na mga paraan ng pagbabayad","0.9392229914665222","False","ano po yung mga payment methods?"
"what payment methods are available?","check_payment_methods","PAYMENT","BI","anong mga paraan ng pagbabayad ang makukuha?","0.8579373359680176","False","ano po yung mga payment methods?"
"can I pay with amex?","check_payment_methods","PAYMENT","BI","Ako ba'y makababayad sa pamamagitan ng paggamit ng amex?","0.957082748413086","False","pwede ba ako pay with amex??"
"is it possible to see what payment methods are available","check_payment_methods","PAYMENT","BILQ","ay posible na makita kung anong mga paraan ng pagbabayad ang makukuha","0.8666563034057617","False","ano po yung mga payment methods?"
"need to list ur available payment methods","check_payment_methods","PAYMENT","BLQ","kailangang itala ang magagamit na mga paraan ng pagbabayad","0.8430020809173584","False","ano po yung mga payment methods?"
"is it possible to check your allowed payment methods?","check_payment_methods","PAYMENT","BI","Posible bang suriin ang iyong ipinahihintulot na mga paraan ng pagbabayad?","0.9365507364273072","False","ano po yung mga payment methods?"
"i dont know what to do to list the available payment methods","check_payment_methods","PAYMENT","BLQ","hindi alam kung ano ang gagawin upang itala ang makukuhang mga paraan ng pagbabayad","0.759239912033081","False","ano po yung mga payment methods?"
"i need help to list the payment methods","check_payment_methods","PAYMENT","BLQ","kailangan ng tulong upang itala ang mga paraan ng pagbabayad","0.8756897449493408","False","ano po yung mga payment methods?"
"can I check what payment methods you accept?","check_payment_methods","PAYMENT","BI","Anong mga paraan ng pagbabayad ang maaari kong suriin?","0.910149097442627","False","ano po yung mga payment methods?"
"is it possible to check what payment methods are available?","check_payment_methods","PAYMENT","BI","posible kayang suriin kung anong mga paraan ng pagbabayad ang makukuha?","0.8601371049880981","False","ano po yung mga payment methods?"
"can you tell me what payment options are accepted?","check_payment_methods","PAYMENT","BIL","Masasabi mo ba sa akin kung anong mga mapagpipiliang kabayaran ang tinatanggap?","0.5539411306381226","True","ano po yung payment options?"
"I have got to see what payment options are accepted","check_payment_methods","PAYMENT","BL","Kailangang makita ko kung anong mga mapagpipiliang kabayaran ang tinatanggap","0.7737113237380981","False","ano po yung payment options?"
"help me seeing what payment methods areavailable","check_payment_methods","PAYMENT","BLZ","ay tumutulong sa akin na makita kung anong mga paraan ng pagbabayad ang maaaring gamitin","0.849671483039856","False","ano po yung mga payment methods?"
"what payment methods do you accept?","check_payment_methods","PAYMENT","BI","Anong mga paraan ng pagbabayad ang tinatanggap mo?","0.9174845814704896","False","ano po yung mga payment methods?"
"help me checking what payment methods you accept","check_payment_methods","PAYMENT","B","kung anong mga paraan ng pagbabayad ang tinatanggap mo","0.8694841861724854","False","ano po yung mga payment methods?"
"I want help checking what payment methods are available","check_payment_methods","PAYMENT","B","Nais ko ng tulong sa pagsusuri kung anong mga paraan ng pagbabayad ang makukuha","0.9010874032974244","False","ano po yung mga payment methods?"
"i do not know how i can check the allowed payment options","check_payment_methods","PAYMENT","BELQ","Hindi alam kung paano maaaring suriin ng i ang ipinahihintulot na mga opsyon sa pagbabayad","0.9675854444503784","False","paano po magbayad?"
"i do not know what to do to list ur accepted paymet options","check_payment_methods","PAYMENT","BELQZ","Hindi alam ng i kung ano ang gagawin sa listahan ng ur tinanggap na mga pagpipilian ng peymet","0.6784073710441589","True","i do not know what to do to list ur accepted paymet options"
"how could I check your allowed payment methods?","check_payment_methods","PAYMENT","BIP","paano ko susuriin ang iyong ipinahihintulot na mga paraan ng pagbabayad?","0.8988975286483765","False","ano po yung mga payment methods?"
"I do not know how to see the payment options","check_payment_methods","PAYMENT","BEL","Hindi ko alam kung paano makikita ang mapagpipiliang kabayaran","0.6225677728652954","True","paano po magbayad?"
"how do I list your payment options?","check_payment_methods","PAYMENT","BIL","paano ko itatala ang mga opsyon mo sa pagbabayad?","0.919386625289917","False","paano po magbayad?"
"i need help to see what payment options are available","check_payment_methods","PAYMENT","BLQ","kailangan ng tulong upang makita kung anong mga mapagpipiliang pagbabayad ang makukuha","0.8912861347198486","False","ano po yung payment options?"
"how to check your allowed payment methods?","check_payment_methods","PAYMENT","BI","kung paano mo susuriin ang iyong ipinahihintulot na mga paraan ng pagbabayad?","0.8215708136558533","False","ano po yung mga payment methods?"
"how can I check the allowed payment options?","check_payment_methods","PAYMENT","BIL","kung paano ko susuriin ang mga opsyon sa pagbabayad?","0.8930003643035889","False","paano po magbayad?"
"can you show me what payment methods you accept?","check_payment_methods","PAYMENT","BI","Maipakikita mo ba sa akin ang mga paraan ng pagbabayad na tinatanggap mo?","0.8507721424102783","False","ano po yung mga payment methods?"
"how to check what payment methods are accepted?","check_payment_methods","PAYMENT","BIL","kung paano susuriin kung anong mga paraan ng pagbabayad ang tinatanggap?","0.8578318357467651","False","ano po yung mga payment methods?"
"I want help checking what payment methods you accept","check_payment_methods","PAYMENT","B","Nais ko pong tulungan kayong malaman kung anong mga paraan ng pagbabayad ang tinatanggap ninyo","0.8858712911605835","False","ano po yung mga payment methods?"
"what do I have to do to check your allowed payment methods?","check_payment_methods","PAYMENT","BI","Ano ang kailangan kong gawin upang masuri ang iyong ipinahihintulot na mga paraan ng pagbabayad?","0.8970915079116821","False","ano po yung mga payment methods?"
"I want to check your accepted payment options","check_payment_methods","PAYMENT","BL","Gusto kong suriin ang tinanggap mong mga opsyon sa pagbabayad","0.9573034048080444","False","ano po yung payment options?"
"I have got to see your available payment methods","check_payment_methods","PAYMENT","BL","Kailangang makita ko ang inyong magagamit na mga paraan ng pagbabayad","0.954001486301422","False","ano po yung mga payment methods?"
"could you tell me what payment methods you accept?","check_payment_methods","PAYMENT","BIP","Anong mga paraan ng pagbabayad ang maaari mong sabihin sa akin?","0.8831915259361267","False","ano po yung mga payment methods?"
"I do not know what to do to list the allowed payment options","check_payment_methods","PAYMENT","BEL","Hindi ko alam kung ano ang gagawin upang itala ang ipinahihintulot na mga mapagpipilian sa pagbabayad","0.9112831354141236","False","ano po yung payment options?"
"list the payment options","check_payment_methods","PAYMENT","BL","listahan ng mga opsyon sa pagbabayad","0.983433723449707","False","ano po yung payment options?"
"show me what payment methods you accept","check_payment_methods","PAYMENT","B","ipakita sa akin kung anong mga paraan ng pagbabayad ang tinatanggap mo","0.9037135243415833","False","ano po yung mga payment methods?"
"I want help to check your allowed payment methods","check_payment_methods","PAYMENT","B","Nais ko ng tulong upang masuri ang inyong ipinahihintulot na mga paraan ng pagbabayad","0.8983995914459229","False","ano po yung mga payment methods?"
"I want assistance checking what payment methods you accept","check_payment_methods","PAYMENT","B","Nais ko ng tulong sa pagsusuri kung anong mga paraan ng pagbabayad ang tinatanggap mo","0.9139220714569092","False","ano po yung mga payment methods?"
"where can I check what payment options are accepted?","check_payment_methods","PAYMENT","BIL","saan ko maaaring suriin kung anong mga mapagpipilian sa pagbabayad ang tinatanggap?","0.9384390115737916","False","ano po yung payment options?"
"I have got to see the allowed payment methods , help me","check_payment_methods","PAYMENT","BCLZ","Kailangan kong makita ang ipinahihintulot na mga paraan ng pagbabayad , tulungan ako","0.9244397282600404","False","ano po yung mga payment methods?"
"I do no know what to do to list your payment methods","check_payment_methods","PAYMENT","BELZ","Hindi ko alam kung ano ang gagawin upang itala ang iyong mga pamamaraan sa pagbabayad","0.9049070477485656","False","ano po yung mga payment methods?"
"I don't know how to check your allowed payment methods","check_payment_methods","PAYMENT","B","Hindi ko alam kung paano susuriin ang iyong ipinahihintulot na mga paraan ng pagbabayad","0.918586254119873","False","ano po yung mga payment methods?"
"I would like to check what payment methods you accept","check_payment_methods","PAYMENT","BP","Nais kong suriin kung anong mga paraan ng pagbabayad ang tinatanggap mo","0.9266349077224731","False","ano po yung mga payment methods?"
"I have to check what payment methods are available","check_payment_methods","PAYMENT","B","Kailangan kong suriin kung anong mga paraan ng pagbabayad ang makukuha","0.9175609350204468","False","ano po yung mga payment methods?"
"where could I check what payment methods you accept?","check_payment_methods","PAYMENT","BIP","saan ko maaaring suriin ang mga paraan ng pagbabayad na tinatanggap mo?","0.93544602394104","False","ano po yung mga payment methods?"
"how can I check your allowed payment methods?","check_payment_methods","PAYMENT","BI","paano ko susuriin ang iyong ipinahihintulot na mga paraan ng pagbabayad?","0.8934197425842285","False","ano po yung mga payment methods?"
"could I check what payment methods you accept?","check_payment_methods","PAYMENT","BIP","Anong mga paraan ng pagbabayad ang maaari kong suriin?","0.8917347192764282","False","ano po yung mga payment methods?"
"I need help to see the available payment methods","check_payment_methods","PAYMENT","BL","Kailangan ko ng tulong upang makita ang makukuhang mga paraan ng pagbabayad","0.9297688007354736","False","ano po yung mga payment methods?"
"could you show me what payment methods you accept?","check_payment_methods","PAYMENT","BIP","Maaari mo bang ipakita sa akin ang mga paraan ng pagbabayad na tinatanggap mo?","0.9095634818077089","False","ano po yung mga payment methods?"
"I want assisrance seeing what payment options are allowed","check_payment_methods","PAYMENT","BLZ","Nais ko ng asisrance na makita kung anong mga mapagpipiliang kabayaran ang ipinahihintulot","0.6666115522384644","True","ano po yung payment options?"
"I need help checking what payment options are accepted","check_payment_methods","PAYMENT","BL","Kailangan ko ng tulong upang masuri kung anong mga mapagpipiliang kabayaran ang tinatanggap","0.7450802326202393","False","ano po yung payment options?"
"can you help me to check what payment methods you accept?","check_payment_methods","PAYMENT","BI","Matutulungan mo ba akong suriin kung anong mga paraan ng pagbabayad ang tinatanggap mo?","0.8790125846862793","False","ano po yung mga payment methods?"
"I want assistance to check what payment methods you accept","check_payment_methods","PAYMENT","B","Nais ko ng tulong upang masuri kung anong mga paraan ng pagbabayad ang tinatanggap ninyo","0.9319993257522584","False","ano po yung mga payment methods?"
"where do I check what payment methods are available?","check_payment_methods","PAYMENT","BI","saan ko tinitingnan kung anong mga paraan ng pagbabayad ang makukuha?","0.8233540058135986","False","ano po yung mga payment methods?"
"I need help seeing your payment methods","check_payment_methods","PAYMENT","BL","Kailangan ko ng tulong upang makita ang inyong mga paraan ng pagbabayad","0.9457565546035768","False","ano po yung mga payment methods?"
"help me to check what payment methods you accept","check_payment_methods","PAYMENT","B","ay tutulong sa akin na suriin kung anong mga paraan ng pagbabayad ang tinatanggap mo","0.8792662620544434","False","ano po yung mga payment methods?"
"could I check what payment methods are available?","check_payment_methods","PAYMENT","BIP","Maaari ko bang suriin kung anong mga paraan ng pagbabayad ang makukuha?","0.9095454216003418","False","ano po yung mga payment methods?"
"would it be possible to check your allowed payment methods?","check_payment_methods","PAYMENT","BIP","Posible kayang suriin ang iyong ipinahihintulot na mga paraan ng pagbabayad?","0.9419942498207092","False","ano po yung mga payment methods?"
"help checking your allowed payment methods","check_payment_methods","PAYMENT","B","ay tumutulong sa pagsusuri ng iyong ipinahihintulot na mga paraan ng pagbabayad","0.9001103043556213","False","ano po yung mga payment methods?"
"want help checking ur available payment options","check_payment_methods","PAYMENT","BLQ","ay nangangailangan ng tulong upang masuri ang mapagpipiliang mga kabayaran","0.570483922958374","True","ano po yung payment options?"
"can you tell me your payment methods?","check_payment_methods","PAYMENT","BIL","Masasabi mo ba sa akin ang iyong mga paraan ng pagbabayad?","0.906522274017334","False","ano po yung mga payment methods?"
"could you help me to check what payment methods you accept?","check_payment_methods","PAYMENT","BIP","Matutulungan mo ba akong suriin kung anong mga paraan ng pagbabayad ang tinatanggap mo?","0.8891135454177856","False","ano po yung mga payment methods?"
"i do not know how to list the allowed payment options","check_payment_methods","PAYMENT","BELQ","Hindi alam kung paano itatala ang ipinahihintulot na mga opsyon sa pagbabayad","0.8995616436004639","False","paano po magbayad?"
"help to check what payment methods you accept","check_payment_methods","PAYMENT","B","kung anong mga paraan ng pagbabayad ang tinatanggap mo","0.8580880761146545","False","ano po yung mga payment methods?"
"what are the payment options allowed","check_payment_methods","PAYMENT","BILQ","kung ano ang mga opsyon sa pagbabayad na ipinahihintulot","0.9824947118759156","False","ano po yung payment options?"
"assistance to check the available payment options","check_payment_methods","PAYMENT","BL","tulong upang masuri ang mapagpipiliang bayad","0.7989425659179688","False","ano po yung payment options?"
"can you help me to check your allowed payment methods?","check_payment_methods","PAYMENT","BI","Matutulungan mo ba akong masuri ang iyong ipinahihintulot na mga paraan ng pagbabayad?","0.8533338308334351","False","ano po yung mga payment methods?"
"I try to check what payment methods are available","check_payment_methods","PAYMENT","B","Sinisikap kong suriin kung anong mga paraan ng pagbabayad ang makukuha","0.9178286790847778","False","ano po yung mga payment methods?"
"I want assistance to see what payment methods are allowed","check_payment_methods","PAYMENT","BL","Nais ko ng tulong upang makita kung anong mga paraan ng pagbabayad ang ipinahihintulot","0.9505426287651062","False","ano po yung mga payment methods?"
"help me check what payment methods you accept","check_payment_methods","PAYMENT","B","kung anong mga paraan ng pagbabayad ang tinatanggap mo","0.8699864149093628","False","ano po yung mga payment methods?"
"check ur damn payment methods","check_payment_methods","PAYMENT","BLQW","Tingnan ang pamamaraan ng pagbabayad ng ur damn","0.7309631109237671","False","ano po yung mga payment methods?"
"I have to check your allowed payment methods","check_payment_methods","PAYMENT","B","Kailangang suriin ko ang inyong ipinahihintulot na mga paraan ng pagbabayad","0.9457454681396484","False","ano po yung mga payment methods?"
"will you show me your allowed payment methods?","check_payment_methods","PAYMENT","BIP","Ipakikita mo ba sa akin ang mga paraan mo ng pagbabayad?","0.8678171634674072","False","ano po yung mga payment methods?"
"help me to list your accepted payment methods","check_payment_methods","PAYMENT","BL","na itala ang iyong tinatanggap na mga paraan ng pagbabayad","0.902316689491272","False","ano po yung mga payment methods?"
"will you show me what payment methods are available?","check_payment_methods","PAYMENT","BIP","Ipakikita mo ba sa akin kung anong paraan ng pagbabayad ang makukuha?","0.8124914169311523","False","ano po yung mga payment methods?"
"help me check your allowed payment methods","check_payment_methods","PAYMENT","B","tulungan akong suriin ang iyong ipinahihintulot na mga paraan ng pagbabayad","0.9448721408843994","False","ano po yung mga payment methods?"
"help me to see what payment methods are allowed","check_payment_methods","PAYMENT","BL","na makita kung anong mga paraan ng pagbabayad ang ipinahihintulot","0.8803425431251526","False","ano po yung mga payment methods?"
"I have to see your payment methods, how to do it?","check_payment_methods","PAYMENT","BCIL","Kailangang makita ko ang inyong mga paraan ng pagbabayad, kung paano ko gagawin ito?","0.9044755697250366","False","ano po yung mga payment methods?"
"I have to check your available payment options","check_payment_methods","PAYMENT","BL","Kailangang suriin ko ang mapagpipiliang bayad","0.8066093921661377","False","ano po yung payment options?"
"i dont know how to list the available payment methods","check_payment_methods","PAYMENT","BLQ","hindi alam kung paano itala ang magagamit na mga paraan ng pagbabayad","0.8189061880111694","False","ano po yung mga payment methods?"
"help to list your payment methods","check_payment_methods","PAYMENT","BL","na itala ang iyong mga paraan ng pagbabayad","0.8841504454612732","False","ano po yung mga payment methods?"
"where to see the available payment otions?","check_payment_methods","PAYMENT","BILZ","kung saan makikita ang makukuhang mga osyon sa pagbabayad?","0.7851672172546387","False","where to see yung available payment otions?"
"how to check what payment methods are available?","check_payment_methods","PAYMENT","BI","kung paano susuriin kung anong mga paraan ng pagbabayad ang makukuha?","0.8442972302436829","False","ano po yung mga payment methods?"
"I need assistance seeing the accepted payment method","check_payment_methods","PAYMENT","BLZ","Kailangan ko ng tulong upang makita ang tinatanggap na paraan ng pagbabayad","0.9263567924499512","False","ano po yung mga payment methods?"
"need help listing the allowed payment metods","check_payment_methods","PAYMENT","BLQZ","kailangan ng tulong sa pagtatala ng ipinahihintulot na mga metod ng pagbabayad","0.9092599153518676","False","need help listing yung allowed payment metods"
"can I pay with Google Pay?","check_payment_methods","PAYMENT","BI","Makababayad ba ako gamit ang Google Pay?","0.9810609221458436","False","pwede ba ako pay with Google Pay??"
"I do not know what I need to do to see your payment methods","check_payment_methods","PAYMENT","BEL","Hindi ko alam kung ano ang kailangan kong gawin upang makita ang iyong mga paraan ng pagbabayad","0.942626953125","False","ano po yung mga payment methods?"
"i need help checking what payment methods are accepted","check_payment_methods","PAYMENT","BLQ","kailangan ng tulong upang masuri kung anong mga paraan ng pagbabayad ang tinatanggap","0.8789854049682617","False","ano po yung mga payment methods?"
"help me check how long refunds usually take","check_refund_policy","REFUND","B","ay tumutulong sa akin na suriin kung gaano kahaba ang karaniwang kinukuhang mga refund","0.9556295275688172","False","tulungan mo ako check how long refunds usually take"
"how can I check your refund policy?","check_refund_policy","REFUND","BI","paano ko susuriin ang inyong patakaran?","0.4180217385292053","True","how can i check your refund policy?"
"how to check your money back policy?","check_refund_policy","REFUND","BI","kung paano mo susuriing muli ang patakaran ng iyong pera?","0.505197286605835","True","How do I Check your money back policy po?"
"help me checking in what cases can I ask for my money back","check_refund_policy","REFUND","B","ay tutulong sa akin na suriin kung anong mga kaso ang maaari kong hingin ang aking pera pabalik","0.9231116771697998","False","tulungan mo ako checking in what cases can I ask for ko money back"
"can you show me your money back policy?","check_refund_policy","REFUND","BI","Maipakikita mo ba sa akin ang patakaran mo?","0.4879414439201355","True","can you show me your money back policy?"
"help to check in what cases can I ask for a refund","check_refund_policy","REFUND","B","upang alamin kung anong mga kaso ang maaari kong hilingin na muling ayusin","0.7412387132644653","False","help to check in what cases can i ask for a refund"
"show me your refund policy","check_refund_policy","REFUND","B","ipakita mo sa akin ang iyong patakaran","0.421950101852417","True","show me your refund policy"
"I have got to check in what cases can I ask for a refund","check_refund_policy","REFUND","B","Kailangan kong suriin kung anong mga kaso ang maaari kong hilingin para sa isang refund","0.9756284356117249","False","i have got to check in what cases can i ask for a refund"
"help to check in what cases can I ask for refunds","check_refund_policy","REFUND","B","upang masuri kung anong mga kaso ang maaari kong hilingin na bigyan ako ng refunds","0.9713411331176758","False","help to check in what cases can i ask for refunds"
"show me under what circumstances can I ask for refunds","check_refund_policy","REFUND","B","ipakita sa akin sa ilalim ng anong mga kalagayan maaari akong humiling ng mga refund","0.9582681655883788","False","show me under what circumstances can i ask for refunds"
"can you help me check how long refunds usually take?","check_refund_policy","REFUND","BI","Matutulungan mo ba akong suriin kung gaano katagal ang dating ng mga refund?","0.9526909589767456","False","pwede ba tulungan mo ako check how long refunds usually take??"
"show me in what cases can I ask for refunds","check_refund_policy","REFUND","B","ipakita sa akin kung anong mga kaso ang maaari kong hilingin na ako'y bigyan ng refunds","0.9819728136062622","False","show me in what cases can i ask for refunds"
"where could I check your refund policy?","check_refund_policy","REFUND","BIP","saan ko maaaring suriin ang inyong patakaran?","0.5877664089202881","True","where could i check your refund policy?"
"I need help checking how long refunds take","check_refund_policy","REFUND","B","Kailangan ko ng tulong sa pagsusuri kung gaano katagal ang mga refund","0.970905065536499","False","need ko po help checking how long refunds take"
"I want help to check how long refunds usually take","check_refund_policy","REFUND","B","Nais ko ng tulong upang alamin kung gaano katagal karaniwang kumukuha ng mga refund","0.9676402807235718","False","i want help to check how long refunds usually take"
"I need help checking in what cases can I ask to be refunded","check_refund_policy","REFUND","B","Kailangan ko ng tulong sa pagsusuri sa kung anong mga kaso ang maaari kong hilingin na ako'y muling palakasin","0.5904549360275269","True","need ko po help checking in what cases can I ask to be refunded"
"can you show me your refund policy?","check_refund_policy","REFUND","BI","Maipakikita mo ba sa akin ang patakaran mo?","0.4307771921157837","True","can you show me your refund policy?"
"I need help to check how long refunds usually take","check_refund_policy","REFUND","B","Kailangan ko ng tulong upang malaman kung gaano katagal ang mga refund","0.9679092168807985","False","need ko po help to check how long refunds usually take"
"assistance to check in what cases can I ask for refunds","check_refund_policy","REFUND","B","tulong upang masuri kung anong mga kaso ang maaari kong hingin na kapalit","0.6811937093734741","True","assistance to check in what cases can i ask for refunds"
"assistance to check your refund policy","check_refund_policy","REFUND","B","tulong upang masuri ang iyong patakaran","0.5406151413917542","True","assistance to check your refund policy"
"could you show me how long refunds usually take?","check_refund_policy","REFUND","BIP","Maipakikita mo ba sa akin kung gaano katagal ang mga refund?","0.9469727873802184","False","could you show me how long refunds usually take?"
"I want to check in what cases can I ask for a refund","check_refund_policy","REFUND","B","Nais kong suriin kung anong mga kaso ang maaari kong hilingin na ako'y bigyan ng bayad - pinsala","0.6896117329597473","True","gusto ko po check in what cases can I ask for a refund"
"I need help to check in what cases can I ask for a refund","check_refund_policy","REFUND","B","Kailangan ko ng tulong upang masuri kung anong mga kaso ang maaari kong hilingin para sa isang refund","0.9797324538230896","False","need ko po help to check in what cases can I ask for a refund"
"is it possible to check your money back policy?","check_refund_policy","REFUND","BI","Posible bang suriin ang patakaran ng iyong pera?","0.6605784893035889","True","pwede ba check your money back policy??"
"is it possible to check how long refunds usually take?","check_refund_policy","REFUND","BI","posible bang suriin kung gaano katagal ang dating nagagawa ng mga refund?","0.9609662890434264","False","pwede ba check how long refunds usually take??"
"help me check how long refunds take","check_refund_policy","REFUND","B","ay tumutulong sa akin na suriin kung gaano katagal ang mga refund","0.9556218385696412","False","tulungan mo ako check how long refunds take"
"could you help me to check how long refunds usually take?","check_refund_policy","REFUND","BIP","Matutulungan mo ba akong suriin kung gaano katagal ang dating ng mga refund?","0.9552721977233888","False","could you tulungan mo ako to check how long refunds usually take?"
"I want help to check how long refunds take","check_refund_policy","REFUND","B","Nais ko ng tulong upang alamin kung gaano katagal ang mga refund","0.9739198088645936","False","i want help to check how long refunds take"
"check how long refunds take","check_refund_policy","REFUND","B","tingnan kung gaano kahaba ang mga refund","0.9499584436416626","False","check how long refunds take"
"I don't know how I could check your refund policy","check_refund_policy","REFUND","BP","Hindi ko alam kung paano ko maaaring suriin ang inyong patakaran","0.6805070638656616","True","i don't know how i could check your refund policy"
"could you help me check in what cases can I ask for refunds?","check_refund_policy","REFUND","BIP","Matutulungan mo ba akong suriin kung anong mga kaso ang maaari kong hilingin?","0.6715186834335327","True","could you tulungan mo ako check in what cases can I ask for refunds?"
"I have got to check in what cases can I ask to be refunded","check_refund_policy","REFUND","B","Kailangan kong suriin kung anong mga kaso ang maaari kong hilingin na ako'y muling palakasin","0.6744678020477295","True","i have got to check in what cases can i ask to be refunded"
"help me to check in what cases can I ask to be refunded","check_refund_policy","REFUND","B","ay tutulong sa akin na suriin kung anong mga kaso ang maaari kong hilingin na ako'y muling palakasin","0.6381546258926392","True","tulungan mo ako to check in what cases can I ask to be refunded"
"can I check under what circumstances can I ask for a refund?","check_refund_policy","REFUND","BI","Maaari ko bang suriin sa ilalim ng anong mga kalagayan maaari akong humiling ng isang refund?","0.9756454825401306","False","pwede ba ako check under what circumstances can I ask for a refund??"
"I need assistance checking how long refunds take","check_refund_policy","REFUND","B","Kailangan ko ng tulong sa pagsusuri kung gaano katagal ang mga refund","0.9760684967041016","False","i need assistance checking how long refunds take"
"show me in what cases can I ask to be refunded","check_refund_policy","REFUND","B","ipakita sa akin kung anong mga kaso ang maaari kong hilingin na ako'y muling palakasin","0.5791596174240112","True","show me in what cases can i ask to be refunded"
"I need to check how long refunds take","check_refund_policy","REFUND","B","Kailangan kong alamin kung gaano katagal ang mga refund","0.970977783203125","False","i need to check how long refunds take"
"I try to check how long refunds take","check_refund_policy","REFUND","B","Sinisikap kong suriin kung gaano katagal ang mga refund","0.974734663963318","False","i try to check how long refunds take"
"I need help to check your money back policy","check_refund_policy","REFUND","B","Kailangan ko ng tulong upang masuri ang patakaran ng inyong pera","0.766000509262085","False","need ko po help to check your money back policy"
"help checking your refund policy","check_refund_policy","REFUND","B","ay tumutulong sa pagsusuri sa iyong patakaran","0.4811713695526123","True","help checking your refund policy"
"your refund policy","check_refund_policy","REFUND","B","patakaran mo","0.3245782852172851","True","your refund policy"
"assistance checking how long refunds take","check_refund_policy","REFUND","B","tumutulong sa pagsusuri kung gaano katagal ang mga refund","0.9432419538497924","False","assistance checking how long refunds take"
"help me to check how long refunds take","check_refund_policy","REFUND","B","ay tumutulong sa akin na alamin kung gaano katagal ang mga refund","0.9511705636978148","False","tulungan mo ako to check how long refunds take"
"help checking under what circumstances can I ask for refunds","check_refund_policy","REFUND","B","ay tutulong sa akin na alamin kung sa anong mga kalagayan ako makahihingi ng mga refund","0.9363581538200378","False","help checking under what circumstances can i ask for refunds"
"can I check how long refunds usually take?","check_refund_policy","REFUND","BI","Maaari ko bang suriin kung gaano katagal ang dating ng mga refund?","0.9652472734451294","False","pwede ba ako check how long refunds usually take??"
"under what circumstances can I ask for a refund?","check_refund_policy","REFUND","BI","sa ilalim ng anong mga kalagayan maaari akong humiling ng isang refund?","0.9652936458587646","False","under what circumstances can i ask for a refund?"
"check under what circumstances can I ask for refunds","check_refund_policy","REFUND","B","sa ilalim ng kung anong mga kalagayan maaari akong humingi ng refunds","0.955930233001709","False","check under what circumstances can i ask for refunds"
"are the charges for your services refundable?","check_refund_policy","REFUND","BI","ang mga paratang para sa iyong mga paglilingkod ay maaaring bayarang - muli?","0.6629372835159302","True","are yung charges for your services refundable?"
